,Part,Description,UOM,OnHand,Allocated,NotAvailable,DropShip,Available,OnOrder,Committed,Short
388,L#429,"Neuropharmacology Research Labs, Dr. Scott's Natural Mood Remedy - 60 ct Label",ea,"3,002.00",0.00,0.00,0.0,"3,002.00",0.00,0.00,0.00
389,L#430,"Dr. Rath International Inc., Healthy Collagen Capsule - 120 ct Label",ea,599.00,0.00,0.00,0.0,599.00,0.00,0.00,0.00
390,L#431,"Clutch Labs, High Strength Caffeine Blend Capsule - 60 ct Label",ea,"1,356.00",0.00,0.00,0.0,"1,356.00",0.00,0.00,0.00
391,L#432,"Health Secret LLC, Toxibinder (New) - 90 ct Label",ea,"1,560.00",0.00,0.00,0.0,"1,560.00",0.00,0.00,0.00
392,L#433-OC,"Orbit Health Management, Maxim Supplements Organic Turmeric - 90 ct Label",ea,882.00,0.00,0.00,0.0,882.00,0.00,0.00,0.00
393,L#434,"Good Day LLC, ReYou - 36 ct Label",ea,496.00,0.00,0.00,0.0,496.00,0.00,0.00,0.00
394,L#435,"World Health Source, LLC, Seven Day Travel Shield - 30 ct Label",ea,788.00,0.00,0.00,0.0,788.00,0.00,0.00,0.00
395,L#436,"Tru Body Wellness, Silagen Bruise Supplement - 14 ct Label",ea,"6,690.00",0.00,0.00,0.0,"6,690.00",0.00,0.00,0.00
396,L#437,"Med Dent Company, LactoEasy - 60 ct Label",ea,"1,002.00",0.00,0.00,0.0,"1,002.00",0.00,0.00,0.00
397,L#438,"Med Dent Company, Genuine Fit - 90 ct Label",ea,"11,570.00",0.00,0.00,0.0,"11,570.00",0.00,0.00,0.00
398,L#439,"Sidney Draxler LLC, Methylfolate - 90 ct Label",ea,78.00,0.00,0.00,0.0,78.00,0.00,0.00,0.00
399,L#440,"Sidney Draxler LLC, Methylfolate - 120 ct Label",ea,243.00,0.00,0.00,0.0,243.00,0.00,0.00,0.00
400,L#442,"SunDiego Health LLC, Quercetin + Vit C - 120 ct Label",ea,"2,940.00",0.00,0.00,0.0,"2,940.00",0.00,0.00,0.00
401,L#444,"Genius Gourmet, Inc., Electrolyte Blend - 90 ct Label",ea,360.00,0.00,0.00,0.0,360.00,0.00,0.00,0.00
402,L#445-OC,"BeLive, Organic Lion's Mane + Collagen Powder - 30 ct Label",ea,"9,950.00",0.00,0.00,0.0,"9,950.00",0.00,0.00,0.00
403,L#446,"Wild Wholistic Inc., Zinc Picolinate - 60 ct Label",ea,783.00,0.00,0.00,0.0,783.00,0.00,0.00,0.00
404,L#447-V1,"Naxtra LLC, Iron Supplement (V1) - 90 ct Label",ea,"5,278.00",0.00,0.00,0.0,"5,278.00",0.00,0.00,0.00
405,L#447-V2,"Naxtra LLC, Iron Supplement (V2 / PS) - 90 ct Label",ea,"5,276.00",0.00,0.00,0.0,"5,276.00",0.00,0.00,0.00
406,L#448-V1,"Naxtra LLC, Arnica Montana Supp (Version 1) - 30 ct Label",ea,"1,049.00",0.00,0.00,0.0,"1,049.00",0.00,0.00,0.00
407,L#448-V2,"Naxtra LLC, Arnica Montana Supp (Version 2) - 30 ct Label",ea,257.00,0.00,0.00,0.0,257.00,0.00,0.00,0.00
408,L#449,"Wild & Organic, Irish Moss, Bladderwrack, & Burdock - 180 ct Label",ea,171.00,0.00,0.00,0.0,171.00,0.00,0.00,0.00
409,L#450,"US Nutrilab Corporation, Turmeric Origin - 90 ct Label",ea,"5,200.00",0.00,0.00,0.0,"5,200.00",0.00,0.00,0.00
410,L#451,"Big Health LLC, Clearzine - 90 ct Bottle",ea,"1,684.00",0.00,0.00,0.0,"1,684.00",0.00,0.00,0.00
411,L#452,"Sunni Health, Collagen + Bone Support - 90 ct",ea,"3,317.00",0.00,0.00,0.0,"3,317.00",0.00,0.00,0.00
412,L#453,"Health Secret LLC, Purify360 - 120 ct Label",ea,750.00,0.00,0.00,0.0,750.00,0.00,0.00,0.00
413,L#454,"Now Keto, Inc., Electrolyte Blend - 90 ct Label",ea,504.00,0.00,0.00,0.0,504.00,0.00,0.00,0.00
414,L#456,"Centinela MD, Brain Formula Capsule - 120 ct Label",ea,"2,430.00",0.00,0.00,0.0,"2,430.00",0.00,0.00,0.00
415,L#457,"Orbit Health Management, Inc., Maxim Supplements Keto Burn - 90 ct Label",ea,400.00,0.00,0.00,0.0,400.00,0.00,0.00,0.00
416,L#457a,"Orbit Health Management, Inc., Maxim Supplements - Lid Sticker",ea,"6,000.00",0.00,0.00,0.0,"6,000.00",0.00,0.00,0.00
417,L#458,"Brain Surge, Brain Jolt - 60 ct Label",ea,577.00,0.00,0.00,0.0,577.00,"4,840.00",0.00,0.00
418,L#459,"Dr. Rath International, Inc., Phytobiologicals Royal Complex - 180 ct Label",ea,266.00,0.00,0.00,0.0,266.00,0.00,0.00,0.00
419,L#460,"BeLive, Inositol Capsule (US) - 90ct Label",ea,588.00,0.00,0.00,0.0,588.00,0.00,0.00,0.00
420,L#461,"BeLive, Inositol Capsule (UK) - 90ct Label",ea,"1,587.00","10,000.00",0.00,0.0,0.00,0.00,0.00,"8,413.00"
421,L#462,"Pogue Medical Services, Nerve Reverse - 60 ct Label",ea,"3,591.00",0.00,0.00,0.0,"3,591.00",0.00,0.00,0.00
422,L#463,"Wild Wholistic Inc, Saffron + Turmeric - 60 ct Label",ea,166.00,0.00,0.00,0.0,166.00,0.00,0.00,0.00
423,L#463a,Wild Wholistic Lid Sticker,ea,"5,803.00",0.00,0.00,0.0,"5,803.00",0.00,0.00,0.00
424,L#464,"Dr. Barry's Eclectic Remedies, Hormone Help - 120 ct Label",ea,370.00,0.00,0.00,0.0,370.00,0.00,0.00,0.00
425,L#465,"Dr. Rath International, Inc., Phytobiologicals Basic Formula - 60 ct Label",ea,281.00,0.00,0.00,0.0,281.00,0.00,0.00,0.00
426,L#467,"Pogue Medical Services, Nerve Reverse - 180 ct Label",ea,380.00,0.00,0.00,0.0,380.00,0.00,0.00,0.00
427,L#468,"Goodness Lover LLC, Prebiotic (Unflavored) - 30 ct Label",ea,201.00,0.00,0.00,0.0,201.00,"5,750.00",0.00,0.00
428,L#469,"Happy Hippo LLC, Sleepy Time Hippo - 120 ct Label",ea,871.00,0.00,0.00,0.0,871.00,0.00,0.00,0.00
429,L#470,"Dr. Rath International, Inc., Healthy Blood Pressure - 120 ct Label",ea,618.00,0.00,0.00,0.0,618.00,0.00,0.00,0.00
430,L#471,"Dr. Rath International, Inc., Healthy Heart Energy - 60 ct Label",ea,766.00,0.00,0.00,0.0,766.00,"4,800.00",0.00,0.00
431,L#473,"Acton Barnsley Limited, SyntMos - 120 ct Label",ea,392.00,0.00,0.00,0.0,392.00,0.00,0.00,0.00
432,L#474-OC,"O Nutritions, Super Cell Food (White and Yellow) - 60 ct Label",ea,"24,823.00",0.00,0.00,0.0,"24,823.00","14,950.00",0.00,0.00
433,L#475,"Tru Body Wellness, BruiseMD - 14 ct Label",ea,"1,892.00",0.00,0.00,0.0,"1,892.00",0.00,0.00,0.00
434,L#476,"Three Arrows Nutra, Iron Repair - 90 ct Label",ea,265.00,0.00,0.00,0.0,265.00,0.00,0.00,0.00
435,L#477,"Embrace Pangaea, BioForceâ¢ - 120 ct Label",ea,719.00,0.00,0.00,0.0,719.00,0.00,0.00,0.00
436,L#478,"Dr. Barry's Eclectic Remedies, Hiatal Health Capsule - 90 ct Label",ea,1.00,0.00,0.00,0.0,1.00,0.00,0.00,0.00
437,L#479,"Speedwinds Nutrition, Inc., Procerin - 90 ct Label",ea,"15,000.00",0.00,0.00,0.0,"15,000.00",0.00,0.00,0.00
438,L#480,"Three Arrows Nutra, Iron Repair Simply Heme - 90 ct Label",ea,677.00,0.00,0.00,0.0,677.00,0.00,0.00,0.00
439,L#481,"Wild Wholistic, Inc., White Kidney Bean Extract [20:1] - 200 ct Label",ea,263.00,0.00,0.00,0.0,263.00,0.00,0.00,0.00
440,L#482,"aSquared Brands, Turmeric Curcumin - 180 ct Label",btl,756.00,0.00,0.00,0.0,756.00,0.00,0.00,0.00
441,L#483,"Centinela Medical Center, Testosterone Booster - 120 ct Label",ea,429.00,0.00,0.00,0.0,429.00,0.00,0.00,0.00
442,L#484,"Nature Gains LLC, Natu Roids - 60ct Label",ea,83.00,"1,320.00",0.00,0.0,0.00,0.00,0.00,"1,237.00"
443,L#485,"Wild Wholistic, Mind + Mood (Saffron + Ginkgo) - 60 ct Label",ea,361.00,0.00,0.00,0.0,361.00,0.00,0.00,0.00
444,L#486,Be Fulfilled - Exhale PM - 90 ct Label,ea,314.00,0.00,0.00,0.0,314.00,0.00,0.00,0.00
445,L#487,Be Fulfilled - Exhale - 90 ct Label,ea,846.00,0.00,0.00,0.0,846.00,0.00,0.00,0.00
446,L#488,D&S Inc. - Custom Beef Organ Complex Capsule - 180 ct Label,ea,0.00,"3,933.00",0.00,0.0,0.00,0.00,0.00,"3,933.00"
447,L#489,"Spartis, LLC, Immune Complex - 120 ct Label",ea,"13,287.00","44,000.00",0.00,0.0,0.00,"7,100.00",0.00,"30,713.00"
448,L#490,Supplement Manufacturing Partner - Juvenon Reprieve Capsule - 60 ct - Label,ea,412.00,0.00,0.00,0.0,412.00,0.00,0.00,0.00
449,L#491,"aSquared Brands, Methyl Folate 15mg + Glycine 250mg - 90 ct Label",ea,"3,924.00",0.00,0.00,0.0,"3,924.00",0.00,0.00,0.00
450,L#492,Pogue Medical Services - Free Life Labs Bio-5 - 60 ct Label,ea,438.00,0.00,0.00,0.0,438.00,"4,800.00",0.00,0.00
451,L#493,"Just Jandi, LLC - Multi Collagen Complex Powder - 48 serving Label",ea,39.00,0.00,0.00,0.0,39.00,0.00,0.00,0.00
452,L#494,Longrich America Int'l Inc. - Cordyceps Militaris Capsule - 60 ct Label,ea,451.00,0.00,0.00,0.0,451.00,0.00,0.00,0.00
453,L#495,Nature Gains LLC - Natu Roids Capsule - 120 ct AMAZON BARCODE,ea,"5,336.00","3,300.00",0.00,0.0,"2,036.00","5,450.00",0.00,0.00
454,L#496,Nature Gains LLC - Natu Roids Capsule - 60 ct AMAZON BARCODE,ea,"1,130.00",0.00,0.00,0.0,"1,130.00",0.00,0.00,0.00
455,L#497,"Krock, LLC - Super Green Food Powder [Unflavored] - 30 serving Label",ea,117.00,0.00,0.00,0.0,117.00,0.00,0.00,0.00
456,L#498-OC,"Growth & Peace, LLC - Organic KSM-66 Ashwagandha Capsule - 60 ct Label",ea,0.00,"3,300.00",0.00,0.0,0.00,0.00,0.00,"3,300.00"
457,L#499-OC,ILTERVET LLC - Organic KSM-66 Ashwagandha Capsule - 60 ct ORGANIC Label,ea,0.00,"2,200.00",0.00,0.0,0.00,0.00,0.00,"2,200.00"
458,L#500,"Growth & Peace, LLC - Shoden Ashwagandha Capsule - 60 ct Label",ea,0.00,"3,262.00",0.00,0.0,0.00,0.00,0.00,"3,262.00"
459,L#501,ILTERVET LTD - Shoden Ashwagandha Capsule - 60 ct Label,ea,0.00,"2,180.00",0.00,0.0,0.00,0.00,0.00,"2,180.00"
460,L#502,Dr. Rath International Inc. - YouCell-V - 60 ct Label,ea,312.00,0.00,0.00,0.0,312.00,0.00,0.00,0.00
461,L#503,Mimi's Rock Corp - Dr. Tobias Adult Multivitamin - 100 ct Label,ea,540.00,0.00,0.00,0.0,540.00,0.00,0.00,0.00
462,L#504,"O Nutritions, Sea Moss Just For Women - Avilana (Red and White) - 60 ct Label",ea,0.00,0.00,0.00,0.0,0.00,"1,150.00",0.00,0.00
463,L#505,Wizard Labels - Print Proof,ea,0.00,0.00,0.00,0.0,0.00,1.00,0.00,0.00
464,L#506,Almark Products Inc (dba Doctors Premium) - Doctors Premium VitaControl - 30 ct Label,ea,"2,324.00",0.00,0.00,0.0,"2,324.00",0.00,0.00,0.00
465,L#508,"Hard Iron Labs / Built by Nature, L-Carnitine 1000 mg - 60 ct Label",ea,229.00,0.00,0.00,0.0,229.00,0.00,0.00,0.00
466,L#509,"Hard Iron Labs / Clark Supplements, L-Carnitine 1000 mg - 60 ct Label",ea,249.00,0.00,0.00,0.0,249.00,0.00,0.00,0.00
467,L#510,"Hard Iron Labs / Built by Nature, L-Carnitine 1000 mg - 180 ct Label",ea,149.00,0.00,0.00,0.0,149.00,0.00,0.00,0.00
468,L#511,"Hard Iron Labs / Clark Supplements, L-Carnitine 1000 mg - 180 ct Label",ea,144.00,0.00,0.00,0.0,144.00,0.00,0.00,0.00
469,L#512,Naxtra LLC - Multi Supplement - 60 ct Label,ea,"2,084.00",0.00,0.00,0.0,"2,084.00",0.00,0.00,0.00
470,L#513,Big Health LLC - Flexacil - 60 ct Label,ea,"6,017.00",0.00,0.00,0.0,"6,017.00",0.00,0.00,0.00
471,L#514,Wild Wholistic Inc. - Autoimmune Mushroom Formula - 60 ct Label,ea,"6,752.00","6,417.00",0.00,0.0,335.00,0.00,0.00,0.00
472,L#515,Health Secrets LLC - Lymph Flo - 120 ct Label,ea,763.00,0.00,0.00,0.0,763.00,0.00,0.00,0.00
473,L#517,"Nature Gains LLC, Turkesterone - 120 ct Label",ea,"4,540.00","4,308.00",0.00,0.0,232.00,"4,500.00",0.00,0.00
474,L#518,Nature Gains LLC - Turkesterone - 120 ct AMAZON BARCODE,ea,0.00,"3,134.00",0.00,0.0,0.00,0.00,0.00,"3,134.00"
475,L#519,Methylnutrients (dba Life Support Health Products) - Pathogen Punisher - 240 ct Label,ea,205.00,0.00,0.00,0.0,205.00,0.00,0.00,0.00
476,L#520,Cornerstone Labs - Gymnema Supreme + - 90 ct Label,ea,"5,068.00",0.00,0.00,0.0,"5,068.00",0.00,0.00,0.00
477,L#521,Erta Ale LLC - Zinc & Vit D - 60 ct Label,ea,0.00,"22,000.00",0.00,0.0,0.00,0.00,0.00,"22,000.00"
478,L#522,"Hangover ZERO, LLC - Morning Rx - 32 ct Label",ea,"4,600.00","4,400.00",0.00,0.0,200.00,0.00,0.00,0.00
479,L#523,"Hangover ZERO, LLC - Morning Rx - 60 ct Label",ea,"3,450.00","3,300.00",0.00,0.0,150.00,0.00,0.00,0.00
480,L#524,"Hangover ZERO, LLC - Morning Rx - 92 ct Label",ea,"1,150.00","1,100.00",0.00,0.0,50.00,0.00,0.00,0.00
481,L#525,Number One Nutrition - Menopause Support Supplement - 60 ct Label,ea,"6,750.00","6,417.00",0.00,0.0,333.00,0.00,0.00,0.00
482,L#526,LONGEV PTE. LTD - Multivitamin Capsule - 90 ct Label,ea,0.00,"3,333.00",0.00,0.0,0.00,0.00,0.00,"3,333.00"
483,L#527,"Erta Ale LLC - Quercetin, Bromelain & Zinc - 60 ct Label",ea,0.00,"6,600.00",0.00,0.0,0.00,0.00,0.00,"6,600.00"
484,L#528,Evexias Health Solutions - Iodine Capsule - 90 ct Label,ea,0.00,"4,277.00",0.00,0.0,0.00,0.00,0.00,"4,277.00"
485,L#531,"Dr. Rath Health Programs B.V., YouCell RR / Relavit - 120 ct Label",ea,0.00,"5,500.00",0.00,0.0,0.00,0.00,0.00,"5,500.00"
486,L#532,"Dr. Rath Health Programs B.V., YouCell D / Diacor - 90 ct Label",ea,0.00,"2,750.00",0.00,0.0,0.00,0.00,0.00,"2,750.00"
487,L#533,"Dr. Rath Health Programs B.V., VitacorPlus - 90 ct Label",ea,0.00,"27,500.00",0.00,0.0,0.00,0.00,0.00,"27,500.00"
488,L#534,"Salva LLC, DHT Blocker Capsule - 60 ct Label",ea,0.00,1.00,0.00,0.0,0.00,0.00,0.00,1.00
489,L#535,BE Nutrition - Multivitamin + Iron Capsule - 90 ct Label,ea,0.00,"3,209.00",0.00,0.0,0.00,0.00,0.00,"3,209.00"
490,L#536,BE Nutrition - Multivitamin Capsule - 90 ct Label,ea,0.00,"1,070.00",0.00,0.0,0.00,0.00,0.00,"1,070.00"
491,L#537,Med Dent Company - Vitodare Testo G (Iraq Registration) - 90 ct Label,ea,0.00,"5,500.00",0.00,0.0,0.00,0.00,0.00,"5,500.00"
492,L#538,Dr. Rath Health Programs B.V. - Prolysin C - 120 ct Label,ea,0.00,"5,000.00",0.00,0.0,0.00,0.00,0.00,"5,000.00"
493,L#540,Dr. Rath Health Programs B.V. - Femicell - 60 ct Label,ea,0.00,500.00,0.00,0.0,0.00,0.00,0.00,500.00
494,LB#002,NeurUlta LLC - Nooflow Absolute Mind - 60 ct - Bottle Box,ea,"5,568.00",0.00,0.00,0.0,"5,568.00",0.00,0.00,0.00
495,PS#10001,ALPHA-100cc White HDPE Bottle 38-400 750/case,ea,"1,840.00",0.00,0.00,0.0,"1,840.00",0.00,0.00,0.00
496,PS#10001-SETCO,100cc White HDPE Bottle 38-400 650/case,ea,"19,109.00","4,400.00",0.00,0.0,"14,709.00",0.00,0.00,0.00
497,PS#10002,120cc White HDPE Bottle 38-400 450/case,ea,250.00,"3,300.00",0.00,0.0,0.00,0.00,0.00,"3,050.00"
498,PS#10002-ALPHA,120cc White HDPE 38-400,ea,"2,250.00",0.00,0.00,0.0,"2,250.00",0.00,0.00,0.00
499,PS#10002-Berry,120cc White HDPE Bottle 38-400,ea,"4,380.00",0.00,0.00,0.0,"4,380.00",0.00,0.00,0.00
500,PS#10003,COMAR-150cc White HDPE Bottle 38-400 450/case,ea,"2,229.00",0.00,0.00,0.0,"2,229.00",0.00,0.00,0.00
501,PS#10003-ALPHA,150cc White HDPE Bottle 38-400 415/case,ea,"34,274.00","55,000.00",0.00,0.0,0.00,830.00,0.00,"20,726.00"
502,PS#10003-SETCO,150cc White HDPE Bottle 38-400,ea,"4,723.00",0.00,0.00,0.0,"4,723.00",0.00,0.00,0.00
503,PS#10004,COMAR - 175cc White HDPE Bottle 38-400 375/case,ea,"32,422.00","32,656.00",0.00,0.0,0.00,0.00,0.00,234.00
504,PS#10004-SETCO,SETCO - 175cc White HDPE Bottle 38-400 500/case,ea,"9,773.00","7,680.00",0.00,0.0,"2,093.00",0.00,0.00,0.00
505,PS#10005,COMAR - 200cc White HDPE Bottle 38-400 320/case,ea,"21,974.00","15,766.00",0.00,0.0,"6,208.00",0.00,0.00,0.00
506,PS#10006,COMAR - 225cc White HDPE Bottle 45-400 340/case,ea,"7,740.00","64,779.00",0.00,0.0,0.00,"56,780.00",0.00,"57,039.00"
507,PS#10006-ALPHA,225cc White HDPE Bottle 45-400 280/case,ea,"11,191.00","3,333.00","1,400.00",0.0,"6,458.00","2,520.00",0.00,0.00
508,PS#10007-ALPHA,300cc White HDPE Bottle 45-400,ea,"2,050.00",0.00,0.00,0.0,"2,050.00",0.00,0.00,0.00
509,PS#10008-ALPHA,400cc White HDPE Bottle 45-400,ea,"2,907.00",0.00,0.00,0.0,"2,907.00",0.00,0.00,0.00
510,PS#10008-COMAR,400cc White HDPE Bottle 45-400,ea,180.00,0.00,0.00,0.0,180.00,0.00,0.00,0.00
511,PS#10009-ALPHA,150cc White PET Bottle 38-400,ea,"3,826.00",0.00,0.00,0.0,"3,826.00",0.00,0.00,0.00
512,PS#10010,ALPHA - 150cc Black PET Bottle 38-400 410/case,ea,"11,330.00",0.00,0.00,0.0,"11,330.00",0.00,0.00,0.00
513,PS#10011,175cc Clear PET Bottle 38-400 420/case,ea,375.00,0.00,0.00,0.0,375.00,0.00,0.00,0.00
514,PS#10012,COMAR-175cc Dark Amber PET Bottle (PX) 38-400 380/case,ea,"1,360.00",0.00,0.00,0.0,"1,360.00",0.00,0.00,0.00
515,PS#10013,TIM - 200cc White PET Bottle 38-400 290/case,ea,100.00,0.00,0.00,0.0,100.00,0.00,0.00,0.00
516,PS#10013-COMAR,200cc White PET Bottle 38-400,ea,"2,895.00",0.00,0.00,0.0,"2,895.00",0.00,0.00,0.00
517,PS#10014,200cc Dark Amber PET Bottle 38-400 290/case,ea,675.00,0.00,0.00,0.0,675.00,0.00,0.00,0.00
518,PS#10015-ALPHA,200cc Black PET Bottle 38-400,ea,"3,009.00","1,320.00",0.00,0.0,"1,689.00",855.00,0.00,0.00
519,PS#10016,ALPHA-200cc Clear PET Bottle 38-400 335/case,ea,"1,189.00",0.00,0.00,0.0,"1,189.00",0.00,0.00,0.00
520,PS#10016-COMAR,200cc Clear PET PZ Bottle 38-400 335/case,ea,"4,060.00",0.00,0.00,0.0,"4,060.00",0.00,0.00,0.00
521,PS#10017,400cc White PET Bottle 45-400 180/case,ea,180.00,0.00,0.00,0.0,180.00,0.00,0.00,0.00
522,PS#10018,COMAR - 500cc White PET Bottle 45-400 140/case,ea,0.00,0.00,0.00,0.0,0.00,196.00,0.00,0.00
523,PS#10018-TIM,500cc White PET Bottle 45-400 140/case,ea,"41,524.00","122,430.00",0.00,0.0,0.00,0.00,0.00,"80,906.00"
524,PS#10019,38-400 White Ribbed Lid - Pressure Sensitive Liner 2900/case,ea,"7,470.00",0.00,0.00,0.0,"7,470.00",0.00,0.00,0.00
525,PS#10020,MRP-38-400 Red Ribbed Lid - Pressure Sensitive Liner 2900/case,ea,"59,190.00",0.00,0.00,0.0,"59,190.00",0.00,0.00,0.00
526,PS#10021,38-400 Green Fine Rib Lid - Pressure Sensitive Liner 2900/case,ea,79.00,0.00,0.00,0.0,79.00,0.00,0.00,0.00
527,PS#10022,38-400 Black Ribbed Lid - Pressure Sensitive Liner 3100/case,ea,"49,000.00",0.00,0.00,0.0,"49,000.00",0.00,0.00,0.00
528,PS#10023,38-400 Black CRC Ribbed Lid - Pressure Sensitive Liner 1500/case,ea,420.00,0.00,0.00,0.0,420.00,0.00,0.00,0.00
529,PS#10024,38-400 White Ribbed Lid - Heat Induction Liner Shiny Top 2900/case,ea,"114,482.00","83,824.00","2,310.00",0.0,"28,348.00",0.00,0.00,0.00
530,PS#10024-HDPE Bottles Only,38-400 White Ribbed Lid - Heat Induction Liner,ea,"2,981.00","5,500.00",0.00,0.0,0.00,0.00,0.00,"2,519.00"
531,PS#10025,38-400 White Smooth Lid - Heat Inductive Liner 2300/case,ea,"3,332.00",0.00,0.00,0.0,"3,332.00","5,800.00",0.00,0.00
532,PS#10026,38-400 Black Ribbed Lid - Heat Inductive Liner Matte Top 2900/case,ea,"19,846.00","17,417.00",0.00,0.0,"2,429.00",0.00,0.00,0.00
533,PS#10027,MRP-38-400 White Ribbed CRC Lid - Heat Inductive Liner 1400/case,ea,"10,736.00","8,800.00","1,000.00",0.0,936.00,0.00,0.00,0.00
534,PS#10028,MRP-45-400 White Ribbed Lid - Pressure Sensitive Liner 1700/case,ea,850.00,0.00,0.00,0.0,850.00,0.00,0.00,0.00
535,PS#10029,45-400 White CRC Ribbed Lid - Heat Inductive Liner 1000/case,ea,"4,892.00",0.00,0.00,0.0,"4,892.00",0.00,0.00,0.00
536,PS#10030,8 oz White HDPE Single Wall Jar 70-400,ea,320.00,0.00,0.00,0.0,320.00,0.00,0.00,0.00
537,PS#10034,25oz Black HDPE Canister 89-400 140 / case,ea,190.00,0.00,0.00,0.0,190.00,0.00,0.00,0.00
538,PS#10036,70-400 White Pressure Sensitive Smooth Lid,ea,344.00,0.00,320.00,0.0,24.00,0.00,0.00,0.00
539,PS#10038,INNOVATIVE-89-400 Black Ribbed Lid - Pressure Sensitive Liner 624/case,ea,148.00,0.00,148.00,0.0,0.00,0.00,0.00,0.00
540,PS#10039,89-400 Black Smooth Lid - Pressure Sensitive Liner,ea,120.00,0.00,0.00,0.0,120.00,0.00,0.00,0.00
541,PS#10041,5cc Blue Plastic Scoop,ea,177.00,0.00,0.00,0.0,177.00,0.00,0.00,0.00
542,PS#10042,13cc Natural Scoop Short Handle 2700 pcs,ea,800.00,0.00,0.00,0.0,800.00,0.00,0.00,0.00
543,PS#10046,Clear bags 33 x 39 0.43 MIL 33gal - 500 / case,ea,6.00,0.00,0.00,0.0,6.00,0.00,0.00,0.00
544,PS#10048,Black Powder Free Nitrile Gloves - Large 100 / box,ea,41.00,0.00,0.00,0.0,41.00,0.00,0.00,0.00
545,PS#10049,Black Powder Free Nitrile Gloves - Medium 100 / box,ea,33.00,0.00,0.00,0.0,33.00,0.00,0.00,0.00
546,PS#10053,Clear with black print neckband 66 x 28mm,ea,"2,400.00",0.00,0.00,0.0,"2,400.00",0.00,0.00,0.00
547,PS#10055,Clear with black print neckband 67 x 20mm,ea,"1,000.00",0.00,0.00,0.0,"1,000.00",0.00,0.00,0.00
548,PS#10057,Clear neckband 77 x 28mm,ea,"1,200.00",0.00,0.00,0.0,"1,200.00",0.00,0.00,0.00
549,PS#10058,Clear neckband 75 x 25mm,ea,1.00,0.00,0.00,0.0,1.00,0.00,0.00,0.00
550,PS#10059,Clear with black print neckband 77 x 28mm,ea,100.00,0.00,0.00,0.0,100.00,0.00,0.00,0.00
551,PS#10061,0.5 gram Desiccants 6000/case,ea,"22,656.00","77,000.00",0.00,0.0,0.00,0.00,0.00,"54,344.00"
552,PS#10062,16 GRAM PURE COIL RAYON,lbs,221.00,"62,560.00",0.00,0.0,0.00,0.00,0.00,"62,339.00"
553,PS#10063,Yellow shipping bags,ea,"4,300.00",0.00,0.00,0.0,"4,300.00",0.00,0.00,0.00
554,PS#10064,Zip Ties 1000 / bag,ea,8.00,0.00,0.00,0.0,8.00,0.00,0.00,0.00
555,PS#10065,10 gram Desiccants,ea,"12,000.00","6,600.00",0.00,0.0,"5,400.00",0.00,0.00,0.00
556,PS#10066,Butcher Paper - White,ea,2.00,0.00,0.00,0.0,2.00,0.00,0.00,0.00
557,PS#10069,10x10x10 DW boxes,ea,"1,200.00",0.00,0.00,0.0,"1,200.00",0.00,0.00,0.00
558,PS#10072,"12x18"" 2 Mil Poly Bags - 1000 / Roll",ea,1.00,0.00,0.00,0.0,1.00,0.00,0.00,0.00
559,PS#10076,"Poly Strapping - 1/2"" x .024"" x 7,200', Black",ea,2.00,0.00,0.00,0.0,2.00,0.00,0.00,0.00
560,PS#10077,Tape Rolls - 36 / box,ea,76.00,0.00,0.00,0.0,76.00,0.00,0.00,0.00
561,PS#10078,Econo - Wrapper (pallets shrink wrap) 18 x 1500 - 4rl / case,ea,14.00,0.00,14.00,0.0,0.00,0.00,0.00,0.00
562,PS#10079,Edge Protectors 2 x 2 x 48 White 80 / case,ea,"3,120.00",0.00,"3,120.00",0.0,0.00,0.00,0.00,0.00
563,PS#10082,"3x5"" 2 Mil White Block Reclosable Bags - 1,000 / box",ea,"23,000.00",0.00,0.00,0.0,"23,000.00",0.00,0.00,0.00
564,PS#10083,ALPHA - 150cc Dark Amber PET Bottle 38-400 410/case,ea,"2,490.00","6,417.00",0.00,0.0,0.00,0.00,0.00,"3,927.00"
565,PS#10083-Comar,150cc Dark Amber PET (PZ) Bottle 38-400 400/case,ea,857.00,0.00,0.00,0.0,857.00,0.00,0.00,0.00
566,PS#10084,89mm Clear with Black Print neckband,ea,"2,000.00",0.00,0.00,0.0,"2,000.00",0.00,0.00,0.00
567,PS#10087,36 x 4mm Clear neckband,ea,"4,000.00",0.00,0.00,0.0,"4,000.00",0.00,0.00,0.00
568,PS#10089,2cc Clear Medium Handle Scoop 2500/case,ea,"1,400.00",0.00,0.00,0.0,"1,400.00",0.00,0.00,0.00
569,PS#10094,19 oz White HDPE Canister 89-400 144/PK,ea,720.00,0.00,0.00,0.0,720.00,0.00,0.00,0.00
570,PS#10095,ALPHA-16oz White HDPE Canister 89-400,ea,168.00,0.00,0.00,0.0,168.00,0.00,0.00,0.00
571,PS#10096-COMAR,225cc Green PET Bottle 45-400 PX,ea,"1,180.00",0.00,0.00,0.0,"1,180.00",0.00,0.00,0.00
572,PS#10097,175cc White HDPE Bottle 45-400,ea,346.00,0.00,0.00,0.0,346.00,0.00,0.00,0.00
573,PS#10098,MRP-38-400 White Smooth Lid - Pressure Sensitive Lid,ea,"1,049.00",0.00,0.00,0.0,"1,049.00",0.00,0.00,0.00
574,PS#10099,38-400 Black CRC Ribbed Lid - Heat Inductive Liner,ea,830.00,0.00,0.00,0.0,830.00,0.00,0.00,0.00
